id,full_name,url,language,license,topics,owner_type,description,stars_count,forks_count,created_at,updated_at,contributors,languages
647976131,sunsetlover36/aio-l0,https://github.com/sunsetlover36/aio-l0,JavaScript,,[],User,All-in-One script for LayerZero,12,1,2023-06-01T00:01:31Z,2023-07-09T22:03:03Z,"[{'login': 'sunsetlover36', 'contributions': 40}]",{'JavaScript': 100.0}
648115892,BillyXYB/FDNeRF,https://github.com/BillyXYB/FDNeRF,,,[],User,"FDNeRF: Semantics-Driven Face Reconstruction, Prompt Editing and Relighting with Diffusion Models",12,0,2023-06-01T08:40:38Z,2023-06-27T02:10:44Z,"[{'login': 'BillyXYB', 'contributions': 3}]",{}
648415590,idiom-bytes/flaskGPT,https://github.com/idiom-bytes/flaskGPT,Python,,[],User,Waffer-thin FlaskGPT on Vercel.,12,0,2023-06-01T23:29:50Z,2023-06-04T03:14:32Z,"[{'login': 'idiom-bytes', 'contributions': 5}]",{'Python': 100.0}
648235359,C9Glax/tranga,https://github.com/C9Glax/tranga,C#,GNU General Public License v3.0,[],User,Client that automatically downloads new chapters from Manga-Websites.,12,1,2023-06-01T13:59:01Z,2023-07-09T19:45:22Z,"[{'login': 'arxae', 'contributions': 4}, {'login': 'C9Glax', 'contributions': 1}]","{'C#': 79.24470811750578, 'JavaScript': 11.879626476439697, 'CSS': 5.118473643647053, 'HTML': 3.562722922230387, 'Dockerfile': 0.19446884017708313}"
648042676,ak-coram/cl-frugal-uuid,https://github.com/ak-coram/cl-frugal-uuid,Common Lisp,MIT License,"['common-lisp', 'utility-library', 'uuid']",User,Common Lisp UUID library with zero dependencies,12,1,2023-06-01T04:52:02Z,2023-06-16T22:13:04Z,"[{'login': 'ak-coram', 'contributions': 46}]",{'Common Lisp': 100.0}
648406826,gitdagray/nextjs-server-actions,https://github.com/gitdagray/nextjs-server-actions,TypeScript,,[],User,,12,5,2023-06-01T22:46:07Z,2023-06-28T13:30:07Z,"[{'login': 'gitdagray', 'contributions': 2}]","{'TypeScript': 84.48254441545534, 'JavaScript': 8.833395452851287, 'CSS': 6.6840601316933785}"
647995072,santifiorino/dino-reinforcement-learning,https://github.com/santifiorino/dino-reinforcement-learning,Processing,,"['ai', 'ai-agents', 'dinosaur-game', 'genetic-algorithm', 'machine-learning', 'neural-network', 'reinforcement-learning']",User,Evolutionary Reinforcement Learning for Dino Game: Train an AI agent to master Google Chrome's Dino Game using a genetic algorithm and reinforcement learning.,12,12,2023-06-01T01:29:09Z,2023-07-08T01:58:59Z,"[{'login': 'santifiorino', 'contributions': 4}]",{'Processing': 100.0}
648008329,Cuthbert-Huang/CPCANet,https://github.com/Cuthbert-Huang/CPCANet,Python,Apache License 2.0,[],User,,12,0,2023-06-01T02:25:48Z,2023-06-29T07:31:50Z,"[{'login': 'Cuthbert-Huang', 'contributions': 9}]","{'Python': 99.84874995029341, 'Shell': 0.1512500497065891}"
648177254,clue-ai/ChatYuan-7B,https://github.com/clue-ai/ChatYuan-7B,Python,,[],Organization,ChatYuan-7B,11,1,2023-06-01T11:30:29Z,2023-07-09T22:53:32Z,"[{'login': 'joytianya', 'contributions': 10}, {'login': 'brightmart', 'contributions': 10}, {'login': 'tiansztiansz', 'contributions': 1}]",{'Python': 100.0}
648413643,petermartens98/OpenAI-Stock-Market-Chat-Bot,https://github.com/petermartens98/OpenAI-Stock-Market-Chat-Bot,Python,,"['chatgpt', 'openai', 'pandas', 'python', 'streamlit', 'yfinance']",User,"Python streamlit web app that allows user to choose multiple stocks, metrics, and visualizations. The desired are then returned and visualized. A Langchain OpenaAI pandas agent is then inititated allowing the user to interact with the data intelligently.",11,2,2023-06-01T23:20:02Z,2023-07-09T17:42:45Z,"[{'login': 'petermartens98', 'contributions': 15}]",{'Python': 100.0}
648415750,ZephrFish/MoveIT-WebShellCheck,https://github.com/ZephrFish/MoveIT-WebShellCheck,Python,,[],User,,11,1,2023-06-01T23:30:36Z,2023-06-13T12:06:05Z,"[{'login': 'ZephrFish', 'contributions': 11}]",{'Python': 100.0}
648154959,Mammoth-3D/Mammoth-FDM-MODs,https://github.com/Mammoth-3D/Mammoth-FDM-MODs,,,[],User,,11,0,2023-06-01T10:28:09Z,2023-07-04T03:41:10Z,"[{'login': 'Mammoth-3D', 'contributions': 35}]",{}
648012945,leason-wan/LangChain-for-LLM-Application-Development-in-Chinese,https://github.com/leason-wan/LangChain-for-LLM-Application-Development-in-Chinese,,,[],User,吴恩达 LangChain 课程中英双语字幕,11,2,2023-06-01T02:45:27Z,2023-07-01T02:16:53Z,"[{'login': 'leason-wan', 'contributions': 2}]",{}
648203333,PIut02/ROG-Zephyrus-G14-GA401-Hackintosh,https://github.com/PIut02/ROG-Zephyrus-G14-GA401-Hackintosh,ASL,,"['amd', 'apu', 'asus', 'asus-hackintosh', 'bigsur', 'efi', 'hackintosh', 'hackintosh-amd', 'hackintosh-asus', 'hackintosh-efi', 'hackintosh-laptop', 'macos', 'monterey', 'opencore', 'opencore-efi', 'osx', 'rog', 'ventura']",User,OpenCore EFI for Asus ROG-Zephyrus-G14-GA401(2020-2021) with AMD Ryzen.,11,0,2023-06-01T12:41:08Z,2023-07-10T04:58:15Z,"[{'login': 'PIut02', 'contributions': 42}]",{'ASL': 100.0}
648166877,MokhaLeee/FireEmblem7J,https://github.com/MokhaLeee/FireEmblem7J,Assembly,,[],User,Decompilation of: Fire Emblem - Rekka no Ken (Japan) (FE7J),11,0,2023-06-01T11:02:22Z,2023-07-02T10:30:34Z,"[{'login': 'MokhaLeee', 'contributions': 45}, {'login': 'laqieer', 'contributions': 10}]","{'Assembly': 95.52702612773064, 'C': 4.359246879877111, 'Makefile': 0.05389340390887966, 'Python': 0.045988045490201454, 'Shell': 0.013845542993165216}"
648082401,GIOGIOv587/NBCEonChatGLM6b,https://github.com/GIOGIOv587/NBCEonChatGLM6b,Python,,[],User,(NBCE)Naive Bayes-based Context Extension on ChatGLM-6b,11,2,2023-06-01T07:06:13Z,2023-07-06T02:08:48Z,"[{'login': 'GIOGIOv587', 'contributions': 20}]",{'Python': 100.0}
648293166,OvertureMaps/schema,https://github.com/OvertureMaps/schema,JavaScript,,[],Organization,Overture Maps Schema,11,0,2023-06-01T16:25:36Z,2023-07-05T18:17:26Z,"[{'login': 'vcschapp', 'contributions': 86}, {'login': 'jenningsanderson', 'contributions': 65}, {'login': 'RobSoetewey-TomTom', 'contributions': 41}, {'login': 'AleksandraDebicka-TomTom', 'contributions': 35}, {'login': 'jwass', 'contributions': 28}]","{'JavaScript': 67.14889072285062, 'Shell': 27.345987669304332, 'CSS': 5.505121607845041}"
648280705,Stevenic/alphawave-py,https://github.com/Stevenic/alphawave-py,Python,MIT License,[],User,AlphaWave is a very opinionated client for interfacing with Large Language Models.,11,0,2023-06-01T15:52:01Z,2023-07-07T03:12:39Z,"[{'login': 'bdambrosio', 'contributions': 36}, {'login': 'Stevenic', 'contributions': 1}]",{'Python': 100.0}
648063841,RenHuan1999/CVPR2023_P-MIL,https://github.com/RenHuan1999/CVPR2023_P-MIL,Python,MIT License,"['deep-learning', 'pytorch', 'temporal-action-localization', 'weakly-supervised-learning']",User,The official implementation of 'Proposal-based Multiple Instance Learning for Weakly-supervised Temporal Action Localization' (CVPR 2023),11,0,2023-06-01T06:08:02Z,2023-07-05T12:44:44Z,"[{'login': 'RenHuan1999', 'contributions': 1}]",{'Python': 100.0}
648387938,urbit/UIPs,https://github.com/urbit/UIPs,,Creative Commons Zero v1.0 Universal,[],Organization,Urbit Improvement Proposals,11,2,2023-06-01T21:21:39Z,2023-06-28T04:00:26Z,"[{'login': 'jalehman', 'contributions': 25}, {'login': 'belisarius222', 'contributions': 14}, {'login': 'mopfel-winrux', 'contributions': 2}, {'login': 'matthiasschaub', 'contributions': 1}]",{}
648048834,FRONTENDSCHOOL5/final-10-Goodi,https://github.com/FRONTENDSCHOOL5/final-10-Goodi,JavaScript,,[],Organization,"나만의 굿즈 플랫폼, Goodi!",11,2,2023-06-01T05:15:22Z,2023-07-03T07:33:45Z,"[{'login': 'oxxun21', 'contributions': 261}, {'login': 'nkEllaaa', 'contributions': 218}, {'login': 'dananote', 'contributions': 159}, {'login': 'likelionfes', 'contributions': 1}]","{'JavaScript': 98.5514819224496, 'CSS': 0.9894412325653438, 'HTML': 0.45907684498505197}"
648015428,Nanobot567/CS-16,https://github.com/Nanobot567/CS-16,Lua,MIT License,"['playdate', 'synthesizer']",User,a 16 track synthesizer/sampler for the playdate console,10,0,2023-06-01T02:55:44Z,2023-07-10T05:11:18Z,"[{'login': 'Nanobot567', 'contributions': 18}]",{'Lua': 100.0}
648203302,hunkim/clova-up,https://github.com/hunkim/clova-up,Python,,[],User,,10,1,2023-06-01T12:41:01Z,2023-06-12T09:10:22Z,"[{'login': 'hunkim', 'contributions': 5}]","{'Python': 96.24551394129014, 'Makefile': 3.7544860587098556}"
648123361,TIKramer/svelte-section-list,https://github.com/TIKramer/svelte-section-list,Svelte,MIT License,[],User,a headless draggable section list for svelte https://main--transcendent-begonia-7a3d6f.netlify.app/,10,0,2023-06-01T09:01:25Z,2023-07-10T03:54:51Z,"[{'login': 'TIKramer', 'contributions': 21}]","{'Svelte': 89.78858222140987, 'JavaScript': 6.2024005361603605, 'TypeScript': 2.278681532931213, 'HTML': 1.730335709498568}"
648128643,whitehorse21/whitehorse21,https://github.com/whitehorse21/whitehorse21,,,[],User,,10,0,2023-06-01T09:15:52Z,2023-06-21T20:52:57Z,"[{'login': 'whitehorse21', 'contributions': 86}]",{}
648001600,neuroailab/CounterfactualWorldModels,https://github.com/neuroailab/CounterfactualWorldModels,Python,MIT License,[],Organization,"An approach to building pure vision foundation models by prompting masked predictors with ""counterfactual"" visual inputs.",10,1,2023-06-01T01:57:47Z,2023-07-09T13:16:37Z,"[{'login': 'danielbear', 'contributions': 49}]","{'Python': 99.89093919860322, 'Shell': 0.1090608013967787}"
648023667,yuzhongtao238910/apple-cli,https://github.com/yuzhongtao238910/apple-cli,JavaScript,,[],User,,10,0,2023-06-01T03:30:17Z,2023-06-02T02:51:45Z,"[{'login': 'yuzhongtao238910', 'contributions': 11}]",{'JavaScript': 100.0}
648104294,zhangrenyang/chatgpt,https://github.com/zhangrenyang/chatgpt,TypeScript,,[],User,"A free AI assistant that supports GPT-4,支持GPT-4的免费AI助手",10,0,2023-06-01T08:08:50Z,2023-07-05T07:50:04Z,"[{'login': 'zhangrenyang', 'contributions': 1}]","{'TypeScript': 65.7476139978791, 'JavaScript': 34.252386002120886}"
648149292,enebin/Aespa,https://github.com/enebin/Aespa,Swift,MIT License,"['avfoundation', 'camera', 'ios', 'recorder', 'swift', 'swift-package-manager', 'swiftui', 'uikit', 'video', 'xcode']",User,"From camera to album, in just 2 lines",10,0,2023-06-01T10:12:44Z,2023-07-07T11:13:49Z,"[{'login': 'enebin', 'contributions': 106}]","{'Swift': 98.86477608035234, 'Shell': 1.135223919647659}"
648263790,glitch-txs/w3,https://github.com/glitch-txs/w3,TypeScript,MIT License,[],User,Wallet Connectors Library,10,0,2023-06-01T15:08:52Z,2023-06-25T10:50:47Z,"[{'login': 'glitch-txs', 'contributions': 191}, {'login': 'dependabot[bot]', 'contributions': 4}]","{'TypeScript': 89.05568078269627, 'CSS': 6.639169983853692, 'JavaScript': 2.2221156459322495, 'SCSS': 2.083033587517785}"
648296249,zappar-xr/zapbox-xr-sdk,https://github.com/zappar-xr/zapbox-xr-sdk,C#,Other,[],Organization,Unity XR Provider Plug-in for Zapbox,10,1,2023-06-01T16:33:49Z,2023-07-02T05:33:26Z,"[{'login': 'tangobravo', 'contributions': 4}]","{'C#': 95.22108515157366, 'Objective-C': 4.778914848426337}"
648173597,WOONGSERT/DemonSlayer-Study,https://github.com/WOONGSERT/DemonSlayer-Study,,,[],Organization,웅서트 귀살대 스터디,10,4,2023-06-01T11:20:45Z,2023-06-06T23:48:13Z,"[{'login': 'Ubinquitous', 'contributions': 3}]",{}
648281995,SmileYzn/AccuracyFix,https://github.com/SmileYzn/AccuracyFix,C++,GNU General Public License v3.0,[],User,Counter-Strike 1.6 Accuracy Fix Plugin for MetaMod and ReGameDLL_CS,10,1,2023-06-01T15:55:30Z,2023-06-23T09:52:41Z,"[{'login': 'SmileYzn', 'contributions': 58}]","{'C++': 61.03830554303741, 'C': 38.75534819606076, 'Makefile': 0.14739018635845505, 'Batchfile': 0.05895607454338202}"
648314776,CSi-Studio/G-Aligner,https://github.com/CSi-Studio/G-Aligner,Python,,[],Organization,G-Aligner: a graph-based feature alignment method for untargeted LC-MS-based metabolomics,10,0,2023-06-01T17:26:21Z,2023-07-05T11:33:34Z,"[{'login': 'Letinico', 'contributions': 3}]","{'Python': 95.20540475384148, 'Java': 4.794595246158527}"
648003998,liusj5257/AzurLaneAssetBundles,https://github.com/liusj5257/AzurLaneAssetBundles,,,[],User,"自动更新各个服务器loadingbg(过场图),All分支包括所有AssetBundles解包PNG",10,0,2023-06-01T02:07:46Z,2023-07-04T09:19:59Z,"[{'login': 'liusj5257', 'contributions': 50}]",{}
648298430,kingdy2002/VCSE,https://github.com/kingdy2002/VCSE,Python,,[],User,,10,0,2023-06-01T16:39:50Z,2023-06-28T09:02:41Z,"[{'login': 'kingdy2002', 'contributions': 9}]","{'Python': 99.71117148586583, 'Shell': 0.28882851413416133}"
648230728,Qz-Sean/avocado-plugin,https://github.com/Qz-Sean/avocado-plugin,JavaScript,GNU General Public License v3.0,[],User,鳄梨酱！！！🥑🥑🥑,10,2,2023-06-01T13:47:59Z,2023-06-24T17:33:40Z,"[{'login': 'Qz-Sean', 'contributions': 128}]","{'JavaScript': 92.8071694891309, 'HTML': 7.192830510869099}"
648056280,themeselection/sneat-vuetify-vuejs-laravel-admin-template-free,https://github.com/themeselection/sneat-vuetify-vuejs-laravel-admin-template-free,Vue,MIT License,"['admin', 'admin-dashboard', 'admin-template', 'free-admin-dashboard', 'free-admin-template', 'free-admin-theme', 'template']",Organization,"Production Ready, Carefully Crafted, Extensive Vuejs Laravel Free Admin Template 🤩",9,1,2023-06-01T05:42:46Z,2023-06-21T09:09:55Z,"[{'login': 'jd-solanki', 'contributions': 21}, {'login': 'DeepKumbhare85', 'contributions': 14}, {'login': 'abhidave001', 'contributions': 1}]","{'Vue': 40.31704019514568, 'SCSS': 23.165108410292362, 'PHP': 21.152132081005487, 'JavaScript': 7.724850314393425, 'TypeScript': 5.8316224703668995, 'Blade': 1.4475689054530627, 'CSS': 0.36167762334308584}"
648416001,joshnuss/sveltekit-stripe-subscriptions,https://github.com/joshnuss/sveltekit-stripe-subscriptions,JavaScript,,"['payments', 'stripe', 'subscriptions', 'svelte', 'sveltekit']",User,Example of Stripe Subscriptions & PaymentElement with SvelteKit,9,0,2023-06-01T23:31:54Z,2023-06-26T05:30:05Z,"[{'login': 'joshnuss', 'contributions': 31}]","{'JavaScript': 77.6034236804565, 'Svelte': 17.948385423421087, 'HTML': 4.448190896122423}"
648211058,molla202/empower-2,https://github.com/molla202/empower-2,,,[],User,,9,14,2023-06-01T13:00:33Z,2023-06-29T16:46:45Z,"[{'login': 'molla202', 'contributions': 23}]",{}
648048004,FRONTENDSCHOOL5/final-02-Ta-dak_Ta-dak,https://github.com/FRONTENDSCHOOL5/final-02-Ta-dak_Ta-dak,JavaScript,,[],Organization,캠핑러들의 낭만있는 타자소리🔥,9,1,2023-06-01T05:12:28Z,2023-07-05T13:25:33Z,"[{'login': 'D-Sup', 'contributions': 178}, {'login': 'JoWonYeong', 'contributions': 91}, {'login': 'Eunnnnnnnn', 'contributions': 44}, {'login': 'jiwon6635', 'contributions': 37}, {'login': 'likelionfes', 'contributions': 1}]","{'JavaScript': 99.70136600967189, 'HTML': 0.29863399032811205}"
648109333,GenifeUA/PoeFastAPI,https://github.com/GenifeUA/PoeFastAPI,Python,GNU General Public License v3.0,[],User,Web server for poe-api,9,1,2023-06-01T08:22:57Z,2023-07-05T07:54:49Z,"[{'login': 'GenifeUA', 'contributions': 5}]","{'Python': 96.49890590809628, 'Shell': 3.50109409190372}"
648295107,Fleuronic/WorkflowDemo,https://github.com/Fleuronic/WorkflowDemo,Swift,MIT License,[],Organization,"⛲ Simple demonstration of Square’s Workflow library, introducing Declarative UIKit",9,0,2023-06-01T16:30:43Z,2023-06-27T10:19:33Z,"[{'login': 'jordanekay', 'contributions': 26}]",{'Swift': 100.0}
648382520,janpabisiak/tic-tac-toe,https://github.com/janpabisiak/tic-tac-toe,JavaScript,MIT License,"['board-game', 'css', 'game-development', 'html', 'javascript', 'multiplayer', 'singleplayer', 'tic-tac-toe', 'web-development']",User,A simple Tic Tac Toe game implemented in JavaScript.,9,2,2023-06-01T21:00:38Z,2023-07-02T23:46:20Z,"[{'login': 'janpabisiak', 'contributions': 2}]","{'JavaScript': 60.27033271719039, 'CSS': 21.880776340110906, 'HTML': 17.848890942698706}"
648140504,weavechain/weave-js-api,https://github.com/weavechain/weave-js-api,JavaScript,MIT License,"['confidential-compute', 'data', 'data-replication', 'distributed-computing', 'homomorphic-encryption', 'layer-0', 'mpc', 'self-sovereign', 'verifiable-credentials', 'weavechain', 'zero-knowledge-proofs']",User,Weavechain Javascript API,9,0,2023-06-01T09:48:20Z,2023-07-07T14:37:58Z,"[{'login': 'ix42', 'contributions': 7}]",{'JavaScript': 100.0}
648337154,petermartens98/OpenAI-LangChain-Multi-PDF-Chat-Bot,https://github.com/petermartens98/OpenAI-LangChain-Multi-PDF-Chat-Bot,Python,,[],User,"Python Streamlit web app allowing the user to upload multiple files and then utilizing the OpenAI API GPT 3.5 Turbo language models, the user is able to have a conversation about the uploaded documents. The user is also allowed to specify the language model and the temperature of the model. Also presented with a drop down for PDF analytics.",9,5,2023-06-01T18:31:18Z,2023-07-09T13:35:53Z,"[{'login': 'petermartens98', 'contributions': 34}]",{'Python': 100.0}
648388511,gigagiova/hybrid-index,https://github.com/gigagiova/hybrid-index,Python,MIT License,[],User,Easy to use hybrid index for semantic + keyword search.,9,2,2023-06-01T21:24:11Z,2023-06-08T17:09:05Z,"[{'login': 'gigagiova', 'contributions': 5}]",{'Python': 100.0}
648274016,x1ao4/plex-mpv,https://github.com/x1ao4/plex-mpv,Lua,MIT License,"['mpv', 'plex', 'plex-for-linux', 'plex-for-mac', 'plex-for-windows', 'plex-htpc', 'plex-media-server']",User,通过 lua 脚本调用 plex 桌面端 mpv 播放器的隐藏功能 / calling the hidden features of the plex desktop mpv player via lua scripts,9,0,2023-06-01T15:34:20Z,2023-07-09T11:04:01Z,"[{'login': 'x1ao4', 'contributions': 15}]",{'Lua': 100.0}
647994434,tedster0629/Pet_Website,https://github.com/tedster0629/Pet_Website,Blade,,[],User,,9,0,2023-06-01T01:26:39Z,2023-07-10T08:00:50Z,"[{'login': 'tedster0629', 'contributions': 1}]","{'Blade': 48.92828023961241, 'PHP': 38.254656697041234, 'JavaScript': 8.586111554089111, 'CSS': 4.230951509257242}"
648331547,bmurashin/ansible-agent,https://github.com/bmurashin/ansible-agent,Python,Apache License 2.0,[],User,,9,1,2023-06-01T18:14:57Z,2023-07-10T06:34:21Z,"[{'login': 'bmurashin', 'contributions': 1}]","{'Python': 87.00677165041603, 'Jinja': 9.168536648330917, 'Shell': 3.824691701253053}"
648285120,TakSec/Prompt-Injection-Everywhere,https://github.com/TakSec/Prompt-Injection-Everywhere,,MIT License,[],User,Prompt Injections Everywhere,9,2,2023-06-01T16:03:50Z,2023-06-18T07:20:00Z,"[{'login': 'TakSec', 'contributions': 24}]",{}
648215359,aimagelab/MaPeT,https://github.com/aimagelab/MaPeT,Python,,[],Organization,Learning to Mask and Permute Visual Tokens for Vision Transformer Pre-Training,9,0,2023-06-01T13:11:17Z,2023-07-02T19:01:50Z,"[{'login': 'roberto-amoroso', 'contributions': 4}]",{'Python': 100.0}
648240553,PE5PVB/TEF6686_ESP32,https://github.com/PE5PVB/TEF6686_ESP32,C,GNU General Public License v3.0,[],User,Advanced arduino based firmware for TEF6686 with ESP32,9,8,2023-06-01T14:11:36Z,2023-07-01T11:36:34Z,"[{'login': 'PE5PVB', 'contributions': 164}, {'login': 'ohmytime', 'contributions': 33}, {'login': 'HyperDX', 'contributions': 16}, {'login': 'MCelliotG', 'contributions': 12}, {'login': 'andimik', 'contributions': 11}]","{'C': 65.74047808489293, 'C++': 34.259521915107065}"
648263518,Santosh-Katuwal/beam-frame-solver,https://github.com/Santosh-Katuwal/beam-frame-solver,Python,,[],User,,9,1,2023-06-01T15:08:05Z,2023-06-18T18:57:48Z,"[{'login': 'Santosh-Katuwal', 'contributions': 1}]",{'Python': 100.0}
648331396,waseemhnyc/langchain-huggingface-template,https://github.com/waseemhnyc/langchain-huggingface-template,Python,,"['falcon', 'huggingface', 'python', 'tii']",User,This project is a simple template with all the necessary packages and a file to start working with LangChain and Huggingface.,9,1,2023-06-01T18:14:30Z,2023-06-14T18:19:35Z,"[{'login': 'waseemhnyc', 'contributions': 2}]",{'Python': 100.0}
648179784,jordanea-statute/sintaxe-basica-javascript,https://github.com/jordanea-statute/sintaxe-basica-javascript,JavaScript,,[],User,,9,0,2023-06-01T11:37:33Z,2023-06-14T15:24:27Z,"[{'login': 'jordanea-statute', 'contributions': 7}]","{'JavaScript': 88.9210716871832, 'HTML': 11.0789283128168}"
648120059,niki-amini-naieni/CounTX,https://github.com/niki-amini-naieni/CounTX,Jupyter Notebook,MIT License,[],User,Includes FSC-147-D and the code for training and testing the CounTX model from the paper Open-world Text-specified Object Counting.,9,1,2023-06-01T08:52:17Z,2023-07-04T09:09:19Z,"[{'login': 'niki-amini-naieni', 'contributions': 22}]","{'Jupyter Notebook': 90.28965806946883, 'Python': 9.659583112080107, 'Shell': 0.04082399385865136, 'Makefile': 0.009934824592413344}"
648309365,syednomishah/Movie-App-React-Native,https://github.com/syednomishah/Movie-App-React-Native,JavaScript,,[],User,Build fully functional movie app with react native + moviedb API,9,4,2023-06-01T17:10:34Z,2023-07-10T02:43:50Z,"[{'login': 'syednomishah', 'contributions': 1}]",{'JavaScript': 100.0}
648049964,ConnectAI-E/Lark-OpenAI,https://github.com/ConnectAI-E/Lark-OpenAI,Go,GNU General Public License v3.0,"['chatgpt', 'chatgpt-api', 'chatgpt-bot', 'connect-ai', 'feishu-bot', 'go', 'golang', 'lark', 'openai']",Organization,🎒 Lark × (GPT-4 + DALL·E + Whisper) = your professional assistant 🚀 ,9,5,2023-06-01T05:19:34Z,2023-07-03T05:34:44Z,"[{'login': 'Leizhenpeng', 'contributions': 44}, {'login': 'DDMeaqua', 'contributions': 30}, {'login': 'xqbumu', 'contributions': 10}]","{'Go': 99.58097041610846, 'Dockerfile': 0.41902958389153583}"
648328245,Randolio/randol_knockout,https://github.com/Randolio/randol_knockout,Lua,GNU General Public License v3.0,[],User,A simple knockout script for QBCore.,9,2,2023-06-01T18:05:36Z,2023-07-09T13:59:40Z,"[{'login': 'Randolio', 'contributions': 7}]",{'Lua': 100.0}
648414495,microsoft/Dynamic-Lighting-AutoRGB,https://github.com/microsoft/Dynamic-Lighting-AutoRGB,C++,MIT License,[],Organization,,8,0,2023-06-01T23:24:04Z,2023-06-30T09:34:13Z,"[{'login': 'sdiaoMSFT', 'contributions': 8}, {'login': 'microsoftopensource', 'contributions': 5}, {'login': 'tyduckMSFT', 'contributions': 2}, {'login': 'microsoft-github-operations[bot]', 'contributions': 1}]","{'C++': 91.65270684371808, 'C': 4.755873340143004, 'HLSL': 3.5914198161389175}"
648290690,epirecipes/epimdj,https://github.com/epirecipes/epimdj,HTML,MIT License,[],Organization,A Julia port of the R code from Bjornstad's Epidemics: Models and Data Using R,8,1,2023-06-01T16:18:56Z,2023-06-08T05:57:26Z,"[{'login': 'sdwfrost', 'contributions': 1}]","{'HTML': 81.03832340290828, 'Jupyter Notebook': 15.65175916709777, 'JavaScript': 3.017581579442161, 'Julia': 0.2923358505517945}"
648244270,fabriziosestito/toniowm,https://github.com/fabriziosestito/toniowm,Rust,"BSD 3-Clause ""New"" or ""Revised"" License","['pseudo-tiling', 'rust', 'stacking', 'window-manager', 'xcb']",User,My rabbit's favourite window manager,8,0,2023-06-01T14:20:30Z,2023-06-22T14:46:47Z,"[{'login': 'fabriziosestito', 'contributions': 14}]","{'Rust': 99.51045838896306, 'Shell': 0.48954161103693816}"
648162019,aasimsani/meow-learning,https://github.com/aasimsani/meow-learning,,,"['course', 'deep-learning', 'machine-learning', 'mlops', 'production']",User,This is a pick-your-problem style guide I created to educate everyone from my leadership team to my ML engineers on the process of how to work with AI in production settings.,8,0,2023-06-01T10:48:15Z,2023-07-07T18:27:56Z,"[{'login': 'aasimsani', 'contributions': 24}]",{}
648004005,dongqihouse/building-systems-with-the-chatgpt-api,https://github.com/dongqihouse/building-systems-with-the-chatgpt-api,Jupyter Notebook,,[],User,learning,8,4,2023-06-01T02:07:48Z,2023-06-13T06:00:10Z,"[{'login': 'dongqihouse', 'contributions': 1}]","{'Jupyter Notebook': 99.45761232321834, 'Python': 0.5423876767816557}"
648344608,Amitrai011/CSS-Border-Animation,https://github.com/Amitrai011/CSS-Border-Animation,CSS,,[],User,,8,0,2023-06-01T18:54:00Z,2023-06-08T02:17:53Z,"[{'login': 'Amitrai011', 'contributions': 1}]","{'CSS': 77.24477244772447, 'HTML': 22.75522755227552}"
648227426,FuseFairy/DiscordBot-BardGPT,https://github.com/FuseFairy/DiscordBot-BardGPT,Python,GNU General Public License v2.0,"['bard', 'bard-ai', 'discord', 'discord-bot', 'google-bard', 'python']",User,Using Google Bard Chat AI on discord bot.,8,1,2023-06-01T13:40:22Z,2023-06-25T07:22:45Z,"[{'login': 'FuseFairy', 'contributions': 22}, {'login': 'AndrewsPanda', 'contributions': 1}]","{'Python': 99.37182773003669, 'Dockerfile': 0.6281722699633148}"
648410119,oliveirabalsa/my-lunarvim,https://github.com/oliveirabalsa/my-lunarvim,Lua,MIT License,[],User,,8,3,2023-06-01T23:02:22Z,2023-07-03T10:30:23Z,"[{'login': 'oliveirabalsa', 'contributions': 3}]",{'Lua': 100.0}
648155067,venom-blockchain/locklift-private-deploy,https://github.com/venom-blockchain/locklift-private-deploy,TypeScript,Apache License 2.0,[],Organization,Locklift plugin that enables you to deploy smart contracts using private RPC endpoint.,8,0,2023-06-01T10:28:28Z,2023-07-02T20:05:25Z,"[{'login': 's0r0k', 'contributions': 8}]","{'TypeScript': 78.99289200993405, 'JavaScript': 16.39976021238332, 'Solidity': 4.607347777682624}"
648097509,sayjun0505/convertedphp82,https://github.com/sayjun0505/convertedphp82,PHP,,[],User,,8,0,2023-06-01T07:48:35Z,2023-07-05T02:39:03Z,"[{'login': 'sayjun0505', 'contributions': 1}]",{'PHP': 100.0}
648247981,mf-zhang/Structural-MPI,https://github.com/mf-zhang/Structural-MPI,,,[],User,CVPR2023,8,0,2023-06-01T14:29:22Z,2023-07-05T14:03:06Z,"[{'login': 'mf-zhang', 'contributions': 1}]",{}
648235535,saveweb/biliarchiver,https://github.com/saveweb/biliarchiver,Python,,[],Organization, Use bilix to download BiliBili video and upload to the Internet Archive with metadata and danmaku.,8,0,2023-06-01T13:59:25Z,2023-06-20T15:54:35Z,"[{'login': 'yzqzss', 'contributions': 83}]","{'Python': 87.91047646521467, 'JavaScript': 12.089523534785327}"
