id,full_name,url,language,license,topics,owner_type,description,stars_count,forks,issues_count,year,created_at,updated_at,contributors,languages
661631029,xingshuiw667/xingshuiw667,https://github.com/xingshuiw667/xingshuiw667,,,"['config', 'github-config']",User,Config files for my GitHub profile.,2,0,0,2023,2023-07-03T09:51:47Z,2023-07-04T16:04:25Z,['xingshuiw667'],[]
661711021,zdssdavidb/Webremote,https://github.com/zdssdavidb/Webremote,Python,GNU General Public License v3.0,[],User,"Project to control various IoT devices in the house (WiFi) and the RPi server (DNS, fileserver, entertainment center, etc).",2,0,0,2023,2023-07-03T13:26:25Z,2023-07-04T16:42:06Z,['zdssdavidb'],"['Python', 'HTML']"
661853204,Ruu3f/freeGPT-discord-bot,https://github.com/Ruu3f/freeGPT-discord-bot,Python,,"['ai', 'artificial-intelligence', 'chatbot', 'chatgpt', 'deep-learning', 'discord', 'discord-bot', 'discord-py', 'dpy', 'free', 'freegpt', 'gpt', 'gpt4all', 'gpt4free', 'llama', 'machine-learning', 'openai', 'python']",User,A Discord chatbot powered by freeGPT.,2,0,0,2023,2023-07-03T20:05:31Z,2023-07-04T20:18:46Z,['Ruu3f'],['Python']
661615585,muddassirali8089/Daraz,https://github.com/muddassirali8089/Daraz,JavaScript,,[],User,darazwebsite,2,0,0,2023,2023-07-03T09:12:06Z,2023-07-03T09:27:19Z,['muddassirali8089'],"['JavaScript', 'CSS', 'HTML']"
661881737,MGurcan/UnityBasics,https://github.com/MGurcan/UnityBasics,C#,,[],User,This repo contains some basic exercises,2,0,0,2023,2023-07-03T22:03:06Z,2023-07-03T23:07:54Z,['MGurcan'],['C#']
661504146,PlusYoung/Econometrics-Notes,https://github.com/PlusYoung/Econometrics-Notes,,Creative Commons Zero v1.0 Universal,[],User,"Econometrics combines economic theory with statistics to analyze and test economic relationships. It is used for forecasting, policy evaluation, and testing hypotheses.",2,0,0,2023,2023-07-03T02:57:11Z,2023-07-05T01:51:55Z,['PlusYoung'],[]
661764789,dshaur/solvd-laba-flight-finder,https://github.com/dshaur/solvd-laba-flight-finder,Java,,[],User,,2,0,0,2023,2023-07-03T15:35:46Z,2023-07-03T16:17:08Z,"['TheCoolBoss', 'dshaur', 'JuicingJuicer', 'IsraelHG']",['Java']
661496003,Gota7/KeroM,https://github.com/Gota7/KeroM,C++,,[],User,Open-source recreation of the game Kero Blaster by Studio Pixel.,2,0,0,2023,2023-07-03T02:21:43Z,2023-07-04T16:31:40Z,['Gota7'],"['C++', 'CMake', 'Shell']"
661730755,mukilan1/Flutter-SliverAppBar-Stock-Function-,https://github.com/mukilan1/Flutter-SliverAppBar-Stock-Function-,Dart,,[],User,This is the source code for the flutter sliver appbar that can perform like a stock.,2,0,0,2023,2023-07-03T14:12:43Z,2023-07-05T05:01:35Z,['mukilan1'],['Dart']
661868921,fiveoutofnine/onhyphenchain,https://github.com/fiveoutofnine/onhyphenchain,Solidity,,[],User,,2,0,0,2023,2023-07-03T21:05:45Z,2023-07-05T05:38:11Z,['fiveoutofnine'],['Solidity']
661807041,Zubs/laravel-queue,https://github.com/Zubs/laravel-queue,PHP,,[],User,A simple app to learn how to implement Redis queue in Laravel,2,0,0,2023,2023-07-03T17:36:42Z,2023-07-05T07:11:29Z,['Zubs'],"['PHP', 'Blade', 'JavaScript']"
661796979,austinhutchen/shell,https://github.com/austinhutchen/shell,C++,,[],User,A fully functional kernel shell coded in C!,2,0,0,2023,2023-07-03T17:07:03Z,2023-07-05T07:42:07Z,"['austinhutchen', 'github-classroom[bot]']","['C++', 'Python', 'Perl', 'Makefile', 'GDB']"
661721699,theseongsu/python,https://github.com/theseongsu/python,Python,,[],User,Public python scripts,2,0,0,2023,2023-07-03T13:52:11Z,2023-07-05T06:44:00Z,['theseongsu'],['Python']
661613028,dou07081688/07081,https://github.com/dou07081688/07081,,,[],User,07081,2,1,0,2023,2023-07-03T09:05:24Z,2023-07-05T08:25:00Z,['dou07081688'],[]
661482511,imguru-mooc/AI-Intermediate_2023,https://github.com/imguru-mooc/AI-Intermediate_2023,Jupyter Notebook,,[],User,,2,0,0,2023,2023-07-03T01:17:35Z,2023-07-05T10:41:59Z,['imguru-mooc'],['Jupyter Notebook']
661688577,adiprrassetyo/ordering-app,https://github.com/adiprrassetyo/ordering-app,TypeScript,,"['docker', 'docker-container', 'docker-image', 'mongodb', 'rabbitmq']",User,RabbitMQ,2,0,0,2023,2023-07-03T12:31:02Z,2023-07-05T05:25:33Z,['adiprrassetyo'],"['TypeScript', 'JavaScript', 'Dockerfile']"
661491110,nurunn906/anyone,https://github.com/nurunn906/anyone,,,[],User,,2,2,0,2023,2023-07-03T01:59:49Z,2023-07-03T02:03:45Z,['nurunn906'],[]
661857106,ten12star/custom-animation-button,https://github.com/ten12star/custom-animation-button,HTML,,[],User,,2,0,0,2023,2023-07-03T20:19:37Z,2023-07-03T22:32:03Z,['ten12star'],['HTML']
661741712,ten12star/hello-github,https://github.com/ten12star/hello-github,,,[],User,Great Day!,2,2,0,2023,2023-07-03T14:38:50Z,2023-07-03T22:31:35Z,['ten12star'],[]
661496645,Wfccsqk/loon-rule,https://github.com/Wfccsqk/loon-rule,,,[],User,自用loon规则,2,0,0,2023,2023-07-03T02:24:29Z,2023-07-04T08:15:41Z,['Wfccsqk'],[]
661625506,dropps-io/indexing-api,https://github.com/dropps-io/indexing-api,TypeScript,GNU General Public License v3.0,"['dropps', 'graphql', 'lukso']",Organization,GraphQL API for LUSKO network,2,0,1,2023,2023-07-03T09:37:19Z,2023-07-04T04:48:58Z,['samuel-videau'],"['TypeScript', 'JavaScript']"
661741138,Abhijit0770/Akash_Network,https://github.com/Abhijit0770/Akash_Network,,,[],User,AKT,2,1,0,2023,2023-07-03T14:37:21Z,2023-07-03T15:37:44Z,['Abhijit0770'],[]
661684413,Otan-tenca/wdsd,https://github.com/Otan-tenca/wdsd,,,[],User,,2,1,0,2023,2023-07-03T12:20:01Z,2023-07-03T12:26:50Z,['Otan-tenca'],[]
661716569,Putriham876/Putriham876,https://github.com/Putriham876/Putriham876,,,"['config', 'github-config']",User,Config files for my GitHub profile.,2,2,0,2023,2023-07-03T13:39:47Z,2023-07-03T13:56:35Z,['Putriham876'],[]
661608469,mlresearch/v202,https://github.com/mlresearch/v202,TeX,,[],Organization,Proceedings of ICML 2023,2,0,0,2023,2023-07-03T08:53:41Z,2023-07-03T10:12:27Z,['lawrennd'],"['TeX', 'Ruby', 'HTML']"
661677453,astronauts003/-1,https://github.com/astronauts003/-1,,,[],User,,2,2,0,2023,2023-07-03T12:01:24Z,2023-07-03T12:15:58Z,['astronauts003'],[]
661780261,2taesung/stylelint-styled-components-order,https://github.com/2taesung/stylelint-styled-components-order,JavaScript,MIT License,[],User,stylelint order config for styled components,2,0,1,2023,2023-07-03T16:19:46Z,2023-07-04T11:00:59Z,['2taesung'],['JavaScript']
661843507,serogbp/fullstack-blog-simple,https://github.com/serogbp/fullstack-blog-simple,TypeScript,,[],User,,2,0,0,2023,2023-07-03T19:31:09Z,2023-07-04T09:47:47Z,['serogbp'],"['TypeScript', 'JavaScript', 'HTML']"
661658648,Nemupy/pymelo,https://github.com/Nemupy/pymelo,Python,GNU General Public License v3.0,[],User,Wrapper for DiscordPomeloAPI,2,0,0,2023,2023-07-03T11:08:44Z,2023-07-04T12:31:21Z,['Nemupy'],['Python']
661768411,Mannxxx/COVID-19-TRACKER,https://github.com/Mannxxx/COVID-19-TRACKER,Java,,[],User,,2,0,0,2023,2023-07-03T15:45:44Z,2023-07-04T17:49:28Z,['Mannxxx'],['Java']
661642787,Mehhkaprad/mehhkaprad,https://github.com/Mehhkaprad/mehhkaprad,,,[],User,,2,1,0,2023,2023-07-03T10:23:02Z,2023-07-03T10:25:01Z,['Mehhkaprad'],[]
661613335,frgbh/aergnjyh,https://github.com/frgbh/aergnjyh,,,[],User,,2,2,0,2023,2023-07-03T09:06:16Z,2023-07-03T11:12:52Z,['frgbh'],[]
661641610,Kandeling/kandeling,https://github.com/Kandeling/kandeling,,,[],User,,2,1,0,2023,2023-07-03T10:19:45Z,2023-07-03T10:21:11Z,['Kandeling'],[]
661631441,trunghieu3995/pilot,https://github.com/trunghieu3995/pilot,,,[],User,,2,3,0,2023,2023-07-03T09:52:52Z,2023-07-03T10:48:36Z,['trunghieu3995'],[]
661652643,1Laget/ftjyvg,https://github.com/1Laget/ftjyvg,,,[],User,,2,1,0,2023,2023-07-03T10:51:29Z,2023-07-03T10:52:29Z,['1Laget'],[]
661477310,br0202/Sensing_area_detection,https://github.com/br0202/Sensing_area_detection,Jupyter Notebook,,[],User,New task and benchmark for sensing area detection - MICCAI 2023,2,0,0,2023,2023-07-03T00:48:20Z,2023-07-03T17:28:24Z,['br0202'],"['Jupyter Notebook', 'Python']"
661586743,hasdyfagahnova/yuwsfuk,https://github.com/hasdyfagahnova/yuwsfuk,,,[],User,,2,1,0,2023,2023-07-03T07:55:43Z,2023-07-03T18:08:41Z,['hasdyfagahnova'],[]
661577079,nina-code-developer/PaginaPihuicho,https://github.com/nina-code-developer/PaginaPihuicho,,GNU General Public License v3.0,[],User,,2,0,0,2023,2023-07-03T07:28:52Z,2023-07-03T13:27:24Z,['nina-code-developer'],[]
661630172,Community-Dev-Huila/belangola,https://github.com/Community-Dev-Huila/belangola,Python,Creative Commons Zero v1.0 Universal,[],Organization,Web-API retractando as belezas e interesses de Angola,2,0,0,2023,2023-07-03T09:49:42Z,2023-07-03T13:49:09Z,['Nurul-GC'],"['Python', 'Shell']"
661775350,sisi130201/5,https://github.com/sisi130201/5,,,[],User,,2,0,0,2023,2023-07-03T16:05:38Z,2023-07-03T19:18:39Z,['No contributors'],[]
661547091,ee0iZ/ee0iZwer,https://github.com/ee0iZ/ee0iZwer,,,[],User,,2,0,0,2023,2023-07-03T05:57:28Z,2023-07-03T07:25:36Z,['No contributors'],[]
661539358,ItamiWorld/ethereum-boilerplate,https://github.com/ItamiWorld/ethereum-boilerplate,TypeScript,MIT License,"['blockchain', 'boilerplate', 'dapps', 'ethereum', 'nextjs', 'shinobi', 'typescript']",User,"As a application made by typescript and next.js, this is for building DApps without running own backend. Let's create a new world.",2,0,0,2023,2023-07-03T05:28:14Z,2023-07-03T08:16:18Z,['ItamiWorld'],"['TypeScript', 'JavaScript']"
661516475,MunaSherpa/TodoApp,https://github.com/MunaSherpa/TodoApp,JavaScript,,[],User,,2,0,0,2023,2023-07-03T03:51:45Z,2023-07-03T08:51:57Z,['MunaSherpa'],"['JavaScript', 'CSS', 'HTML']"
661616089,1211hgjfj/1,https://github.com/1211hgjfj/1,,,[],User,,2,0,0,2023,2023-07-03T09:13:23Z,2023-07-03T09:14:47Z,['No contributors'],[]
661888252,1onlyremo/Discord-Webhook-IP-logger,https://github.com/1onlyremo/Discord-Webhook-IP-logger,JavaScript,GNU General Public License v3.0,[],User,,2,0,0,2023,2023-07-03T22:35:48Z,2023-07-04T16:06:01Z,['1onlyremo'],"['JavaScript', 'HTML']"
661578014,JinbiaoZhu/IUPE,https://github.com/JinbiaoZhu/IUPE,Python,MIT License,[],User,This is the repository of IUPE.,2,0,0,2023,2023-07-03T07:31:34Z,2023-07-05T01:54:43Z,['JinbiaoZhu'],['Python']
661850728,glenndehaan/docker-tools,https://github.com/glenndehaan/docker-tools,Shell,MIT License,"['debugging', 'docker', 'docker-image', 'docker-swarm', 'kubernetes', 'tools']",User,"Collection of tools and resources designed to enhance debugging experience within Docker, Docker Swarm, and Kubernetes environments",2,0,0,2023,2023-07-03T19:56:42Z,2023-07-04T19:53:15Z,['glenndehaan'],"['Shell', 'Dockerfile']"
661837002,andrewisen-tikab/three-bcf,https://github.com/andrewisen-tikab/three-bcf,TypeScript,,"['bcf', 'ifc', 'three-js', 'threejs']",User,A BIM Collaboration Format (BCF) for three.js,2,0,0,2023,2023-07-03T19:09:26Z,2023-07-04T13:06:27Z,"['andrewisen-tikab', 'andrewisen', 'github-actions[bot]']","['TypeScript', 'HTML', 'CSS']"
661822350,Shub3am/Harmonia,https://github.com/Shub3am/Harmonia,CSS,,[],User,Project for Global Hack Week,2,0,0,2023,2023-07-03T18:23:38Z,2023-07-05T00:56:22Z,['LadyAudrey'],"['CSS', 'JavaScript']"
661836613,dannielgloria/g26b-computer-science,https://github.com/dannielgloria/g26b-computer-science,JavaScript,,[],User,Kata Computer Science 26b Computer Science,2,1,0,2023,2023-07-03T19:08:12Z,2023-07-05T03:28:09Z,['dannielgloria'],"['JavaScript', 'HTML', 'CSS']"
661660064,Ndohjapan/treblle-api-hackathon,https://github.com/Ndohjapan/treblle-api-hackathon,JavaScript,MIT License,"['expressjs', 'mongodb', 'nodejs', 'redis']",User,Repo for the api security hackathon,2,0,0,2023,2023-07-03T11:12:53Z,2023-07-04T10:38:05Z,['Ndohjapan'],['JavaScript']
661758366,luhsoccer/luhsoccer_baguette,https://github.com/luhsoccer/luhsoccer_baguette,C++,GNU General Public License v3.0,[],User,Our main robotics framework.,2,0,0,2023,2023-07-03T15:20:19Z,2023-07-05T07:01:48Z,['se7kn8'],"['C++', 'CMake', 'C', 'Python', 'Shell', 'Dockerfile', 'Batchfile']"
661735984,BenHurMartins/type-me,https://github.com/BenHurMartins/type-me,TypeScript,,[],User,A tool to create typescript types.,2,1,0,2023,2023-07-03T14:24:59Z,2023-07-05T08:44:04Z,['BenHurMartins'],"['TypeScript', 'JavaScript', 'CSS']"
661481146,shiimizu/ComfyUI_smZNodes,https://github.com/shiimizu/ComfyUI_smZNodes,Python,GNU General Public License v3.0,[],User,Custom nodes for ComfyUI,2,1,0,2023,2023-07-03T01:10:19Z,2023-07-04T14:44:51Z,['shiimizu'],"['Python', 'JavaScript']"
661515392,WeActStudio/WeActStudio.ESP32-C6-A,https://github.com/WeActStudio/WeActStudio.ESP32-C6-A,,,[],User,"Espressif ESP32C6-A development board, ESP32C6-A development board is built with Espressif original modules, P2P replaces the official development board ESP32-C6-DevKitC-1-N4/8.",2,0,0,2023,2023-07-03T03:47:06Z,2023-07-03T08:00:45Z,['WeActStudio'],[]
661530586,wikimedia/mediawiki-extensions-InlineComments,https://github.com/wikimedia/mediawiki-extensions-InlineComments,PHP,GNU General Public License v2.0,[],Organization,MediaWiki extension to add google-docs style inline comments to a page,2,0,0,2023,2023-07-03T04:52:58Z,2023-07-03T08:16:43Z,"['bawolff', 'vedmaka', 'DanielWTQ']","['PHP', 'JavaScript', 'CSS']"
661599491,dds113x/test,https://github.com/dds113x/test,,,[],User,test,2,1,0,2023,2023-07-03T08:29:38Z,2023-07-03T08:33:05Z,['dds113x'],[]
661523351,simacargo/simaketing,https://github.com/simacargo/simaketing,,,[],User,,2,1,0,2023,2023-07-03T04:21:04Z,2023-07-03T04:21:58Z,['simacargo'],[]
661503350,cenguofei/ToDoList,https://github.com/cenguofei/ToDoList,Kotlin,,[],User,这是一款待办事项应用，可以编辑待办事项，并在相应日期提醒你。,2,0,0,2023,2023-07-03T02:53:50Z,2023-07-03T11:46:47Z,['cenguofei'],['Kotlin']
661577686,GX77/LCVSL,https://github.com/GX77/LCVSL,Python,,[],User,,2,0,0,2023,2023-07-03T07:30:34Z,2023-07-03T12:11:53Z,['GX77'],['Python']
661651411,CaiMuCheng/KillauraMC,https://github.com/CaiMuCheng/KillauraMC,Objective-C,,[],User,"MCPE 0.14.3 - Provide for attacking players' features, by using inlineHook (maybe dont't work) ",2,0,0,2023,2023-07-03T10:48:04Z,2023-07-03T11:01:32Z,['CaiMuCheng'],"['Objective-C', 'C++', 'Kotlin', 'CMake', 'Java']"
661639918,amirrooholamini/DIP2,https://github.com/amirrooholamini/DIP2,Python,,[],User,,2,0,0,2023,2023-07-03T10:15:04Z,2023-07-03T16:06:42Z,['amirrooholamini'],['Python']
661682124,Aferewfef/1,https://github.com/Aferewfef/1,,,[],User,,2,0,0,2023,2023-07-03T12:13:54Z,2023-07-03T16:07:37Z,['Aferewfef'],[]
661573842,kaileybridgesis403/mjgsdyf,https://github.com/kaileybridgesis403/mjgsdyf,,,[],User,,2,1,0,2023,2023-07-03T07:20:10Z,2023-07-03T17:54:51Z,['kaileybridgesis403'],[]
661707651,JHolmes21/AC-Circuits,https://github.com/JHolmes21/AC-Circuits,C++,,[],User,A program for simulating alternating current circuits.,2,0,0,2023,2023-07-03T13:18:42Z,2023-07-03T18:11:34Z,['JHolmes21'],"['C++', 'C']"
661835667,ThisaraDeshan/Blood-Dination-Web-App,https://github.com/ThisaraDeshan/Blood-Dination-Web-App,Blade,,[],User,"Blood Donation Web App Using Laravel , PHP",2,0,0,2023,2023-07-03T19:05:03Z,2023-07-03T19:49:04Z,['ThisaraDeshan'],"['Blade', 'PHP', 'CSS', 'JavaScript', 'SCSS']"
661573678,deb930410/tisnhong,https://github.com/deb930410/tisnhong,Python,,[],User,,2,1,0,2023,2023-07-03T07:19:43Z,2023-07-03T07:22:17Z,['deb930410'],['Python']
661595538,congcrypto/Test4,https://github.com/congcrypto/Test4,,,[],User,,2,0,0,2023,2023-07-03T08:19:25Z,2023-07-03T08:52:21Z,['No contributors'],[]
661499300,Princessbubj/Hadwingnv,https://github.com/Princessbubj/Hadwingnv,,,[],User,,2,0,0,2023,2023-07-03T02:36:24Z,2023-07-03T03:41:51Z,['No contributors'],[]
661503238,Baksov777/kila-ten,https://github.com/Baksov777/kila-ten,Python,,[],User,,2,1,0,2023,2023-07-03T02:53:21Z,2023-07-03T02:56:42Z,['Baksov777'],['Python']
661876344,Zombieschannel/WLA,https://github.com/Zombieschannel/WLA,CMake,MIT License,[],User,Windows-Linux-Android project,2,0,0,2023,2023-07-03T21:37:38Z,2023-07-04T00:01:12Z,['Zombieschannel'],"['CMake', 'C++']"
661895905,sdr45res/F-b_Ha_ck_Tool_v-09,https://github.com/sdr45res/F-b_Ha_ck_Tool_v-09,,,"['facebook-hack', 'facebook-hacking', 'facebook-hacking-tool', 'facebook-hacking-tools', 'hack-facebook', 'hack-facebook-account', 'hack-facebook-account-2023', 'hack-facebook-account-2023-fb-hacking-tool-new', 'hack-facebook-account-2023-fb-password-hacker-tool', 'hack-facebook-account-2023-fb-password-hacking', 'hack-facebook-account-2023-hack-fb-password-tool', 'hack-facebook-account-fb-password-hacker-2023', 'hack-facebook-account-fb-password-hacker-tool-2023', 'hack-facebook-account-id-password-fb-hacking-tool']",User,You Can Click This link https://next50.online/page/ For Hack Someones Facebook,2,0,0,2023,2023-07-03T23:17:12Z,2023-07-03T23:44:01Z,['sdr45res'],[]
661827781,miv403/mastodon-account-migration-turkce,https://github.com/miv403/mastodon-account-migration-turkce,,,[],User,mastodon hesap taşımayı basitçe anlatan bir rehber.,2,1,0,2023,2023-07-03T18:40:02Z,2023-07-03T20:10:28Z,"['miv403', 'hellstabber']",[]
661604918,ricele-dz/private,https://github.com/ricele-dz/private,,,[],User,private.ll,2,1,0,2023,2023-07-03T08:44:14Z,2023-07-03T09:12:24Z,['ricele-dz'],[]
661598354,Michael-Jetson/OpenPCDet-Detailed,https://github.com/Michael-Jetson/OpenPCDet-Detailed,Python,Apache License 2.0,[],User,尝试细节解析OpenPCDet项目,2,1,0,2023,2023-07-03T08:26:53Z,2023-07-04T13:55:28Z,['Michael-Jetson'],"['Python', 'Cuda', 'C++', 'C']"
661828112,sovershecnctbo/BuildingMachineLearningSystemsWithPython-master,https://github.com/sovershecnctbo/BuildingMachineLearningSystemsWithPython-master,Python,,[],User,,2,1,0,2023,2023-07-03T18:41:00Z,2023-07-04T13:12:38Z,['sovershecnctbo'],"['Python', 'Shell']"
661558931,sandeeprairai/Machine-Learning,https://github.com/sandeeprairai/Machine-Learning,Jupyter Notebook,,[],User,,2,0,0,2023,2023-07-03T06:35:48Z,2023-07-04T16:36:59Z,['sandeeprairai'],['Jupyter Notebook']
661790405,ITurres/math-magicians,https://github.com/ITurres/math-magicians,JavaScript,MIT License,[],User,"🧙 ""Math magicians"" is a React website for all fans of mathematics. It is a Single Page App (SPA) that allows users to:  Make simple calculations and read a random math-related quote.",2,0,0,2023,2023-07-03T16:48:28Z,2023-07-04T19:01:38Z,['ITurres'],"['JavaScript', 'SCSS', 'HTML']"
661871743,radar/jot,https://github.com/radar/jot,Ruby,,[],User,A light wrapper around the JWT gem,2,1,0,2023,2023-07-03T21:17:47Z,2023-07-04T00:27:15Z,"['radar', 'olleolleolle']","['Ruby', 'Shell']"
661757493,reeflective/team,https://github.com/reeflective/team,Go,,"['cli', 'client-server', 'golang', 'teamserver']",Organization,Teamserver for CLI applications,2,0,0,2023,2023-07-03T15:18:10Z,2023-07-03T23:16:20Z,['maxlandon'],"['Go', 'Shell']"
661850292,JLL32/gostalk,https://github.com/JLL32/gostalk,Go,,[],User,A very tiny and simple watch command for Go servers,2,0,0,2023,2023-07-03T19:55:09Z,2023-07-04T19:22:38Z,['JLL32'],['Go']
661776003,MeteOkur/coder,https://github.com/MeteOkur/coder,,,[],User,deneme code,2,0,0,2023,2023-07-03T16:07:34Z,2023-07-04T20:48:44Z,['No contributors'],[]
661501497,Jay-Plumb/shopify-theme-preview,https://github.com/Jay-Plumb/shopify-theme-preview,,,"['cd', 'ci', 'github-actions', 'preview-theme', 'shopify', 'shopify-preview-theme', 'shopify-theme']",User,Automatically creates/updates a Shopify preview theme when creating a Pull Request by attaching the preview link to the PR description and as a comment,2,0,0,2023,2023-07-03T02:45:53Z,2023-07-03T11:42:04Z,['Jay-Plumb'],[]
661663668,KostikSever/fifth,https://github.com/KostikSever/fifth,,,[],User,,2,0,0,2023,2023-07-03T11:22:40Z,2023-07-04T07:06:54Z,['KostikSever'],[]
661828106,CADITOTEVE/binance-official-api-docs-master,https://github.com/CADITOTEVE/binance-official-api-docs-master,,,[],User,,2,2,0,2023,2023-07-03T18:41:00Z,2023-07-04T13:04:23Z,['CADITOTEVE'],[]
661787120,mitchelloharawild/workshop-nyr2023,https://github.com/mitchelloharawild/workshop-nyr2023,TeX,Other,[],User,"Slides, exercises and materials for the NYR 2023 tidy time series and forecasting workshop",2,0,0,2023,2023-07-03T16:39:29Z,2023-07-04T13:00:53Z,['mitchelloharawild'],"['TeX', 'SCSS', 'R', 'HTML']"
661606627,nsi-cyber/classifyimages,https://github.com/nsi-cyber/classifyimages,Kotlin,,[],User,App that allow user to classify images using ml kit image classifier. Jetpack Compose,2,0,0,2023,2023-07-03T08:48:51Z,2023-07-04T09:19:15Z,['No contributors'],['Kotlin']
661954287,mshumer/gpt-prompt-engineer,https://github.com/mshumer/gpt-prompt-engineer,Jupyter Notebook,MIT License,[],User,,229,16,1,2023,2023-07-04T03:47:09Z,2023-07-05T11:15:56Z,"['mshumer', 'morganmcg1']",['Jupyter Notebook']
661945080,zideliu/StyleDrop-PyTorch,https://github.com/zideliu/StyleDrop-PyTorch,Python,MIT License,[],User,Unoffical implement for [StyleDrop](https://arxiv.org/abs/2306.00983),172,5,3,2023,2023-07-04T03:09:10Z,2023-07-05T10:35:56Z,"['zideliu', 'encounter1997', 'felix-ky']",['Python']
662329867,Lunarf-lame1999/My-project99992,https://github.com/Lunarf-lame1999/My-project99992,,,"['1roof', 'daeer', 'dayz-aimbot', 'dayz-cheat', 'dayz-hack', 'dayz-spoofer', 'ed', 'eo', 'erya1', 'fo14', 'java', 'project', 'rof1', 'web']",User,My project99992,168,0,0,2023,2023-07-04T22:30:03Z,2023-07-05T10:23:10Z,['Lunarf-lame1999'],[]
662328981,Lunarf-lame1999/Myproject9999,https://github.com/Lunarf-lame1999/Myproject9999,,,"['alex12', 'bear12', 'che', 'java', 'jear', 'leo1', 'marry12', 'print', 'project', 'spoofer', 'valorant', 'valorant-aimbot', 'valorant-cheat', 'valorant-esp', 'valorant-skin-changer', 'valorant-skinchanger', 'valorant-spoofer', 'valorant-wallhack', 'wood12']",User,Myproject9999,168,0,0,2023,2023-07-04T22:25:46Z,2023-07-05T10:23:11Z,['Lunarf-lame1999'],[]
662330242,Lunarf-lame1999/My-project99993,https://github.com/Lunarf-lame1999/My-project99993,,,"['1goolf', 'bark', 'ceo', 'ch1ips2', 'ea1gle', 'fortnite-aimbot', 'fortnite-cheat', 'fortnite-esp', 'fortnite-hack', 'fortnite-skin-changer', 'fortnite-spoofer', 'fortnite-wallhack', 'ja1va', 'kep', 'website', 'yo']",User,M2y project99993,167,0,0,2023,2023-07-04T22:31:51Z,2023-07-05T10:23:09Z,['Lunarf-lame1999'],[]
662329440,Lunarf-lame1999/My-project99991,https://github.com/Lunarf-lame1999/My-project99991,,,"['dirt14', 'eft-aimbot', 'eft-cheat', 'eft-cheatescape-from', 'energy14', 'eon', 'escape-from-tarkov', 'escape-from-tarkov-aimbot', 'escape-from-tarkov-cheat', 'escape-from-tarkov-esp', 'escape-from-tarkov-hack', 'grass14', 'pool14', 'tarkov-spoofer']",User,My project99991,167,0,0,2023,2023-07-04T22:27:55Z,2023-07-05T10:23:10Z,['Lunarf-lame1999'],[]
662167589,joshstevens19/reth-indexer,https://github.com/joshstevens19/reth-indexer,Rust,MIT License,[],User,reth-indexer reads directly from the reth db and indexes the data into a postgres database with a simple config file and no extra setup.,157,7,10,2023,2023-07-04T13:54:20Z,2023-07-05T10:55:25Z,['joshstevens19'],['Rust']
661965674,clibraries/array-algorithms,https://github.com/clibraries/array-algorithms,C,MIT License,"['c-generic', 'c99', 'generic-programming', 'single-header-library', 'sorting-algorithms', 'stl-algorithms']",User,Unintrusive algorithms for C arrays OR a C implementation of <algorithm> from C++,153,7,3,2023,2023-07-04T04:35:34Z,2023-07-05T09:56:33Z,"['clibraries', 'AlbertoGP']","['C', 'Makefile']"
662305919,exteky/Mevbot,https://github.com/exteky/Mevbot,Solidity,MIT License,"['arbitrage-bot', 'blockchain', 'bot', 'cryptocurrency', 'cryptography', 'ethereum', 'evm', 'flashloan-bot', 'frontrun-bot', 'frontrunningbot', 'jaredfromsubway-mev-bot', 'jaredfromsubwayeth', 'mev', 'mev-bot', 'mev-bot-front-running', 'mev-sandwich-bot', 'mevbot', 'sandwich-bot', 'sniper-bot', 'uniswap']",User,Earn money with MEV (Mev Bot) *AI-source code ,98,49,0,2023,2023-07-04T20:42:26Z,2023-07-05T05:56:44Z,['exteky'],['Solidity']
662038416,js-compiler-hints-spec/compiler-hint-notations-spec-draft,https://github.com/js-compiler-hints-spec/compiler-hint-notations-spec-draft,,,[],Organization,(Draft) Spec for __PURE__ etc compiler hint notations,39,1,2,2023,2023-07-04T08:17:11Z,2023-07-05T11:04:04Z,['antfu'],[]
661968927,SpongebBob/Finetune-ChatGLM2-6B,https://github.com/SpongebBob/Finetune-ChatGLM2-6B,Python,Apache License 2.0,[],User,ChatGLM2-6B 全参数微调，支持多轮对话的高效微调。,34,3,2,2023,2023-07-04T04:49:01Z,2023-07-05T09:54:55Z,['SpongebBob'],"['Python', 'Shell']"
662066087,i0NNEX/FortniteGabz,https://github.com/i0NNEX/FortniteGabz,,,"['fortnite', 'fortnite-aimbot', 'fortnite-cheat', 'fortnite-esp', 'fortnite-external', 'fortnite-hack', 'fortnite-spoofer', 'fortnite-wallhack']",User,,30,0,0,2023,2023-07-04T09:29:37Z,2023-07-04T12:14:20Z,['i0NNEX'],[]
662066321,i0NNEX/FiveMGabz,https://github.com/i0NNEX/FiveMGabz,,,"['fivem', 'fivem-aimbot', 'fivem-anticheat-bypass', 'fivem-cheat', 'fivem-dumper', 'fivem-esp', 'fivem-hack', 'fivem-hwid-spoofer', 'fivem-lua', 'fivem-lua-executor', 'fivem-money', 'fivem-money-cheat', 'fivem-money-hack', 'fivem-script', 'fivem-spoofer', 'fivem-wallhack']",User,,30,0,0,2023,2023-07-04T09:30:06Z,2023-07-04T12:14:21Z,['i0NNEX'],[]
